"","pol_ID_parallel","V1","V2","lon_centroid_parallel","lat_centroid_parallel","state_segment","point","latitude","longitude","radians_parallel","length_parallel","radians_orthogonal","length_orthogonal","perp_slope","slope","end_longitude","end_latitude","chunk","lead_lat","lead_lon","lead_end_lat","lead_end_lon","state"
"230","chunk_2_8",-47.099998,-0.67000002,-46.454998,-0.64500001,"PA",236,-0.62,-47.259998,0,1.5,1.16335687154731,3.5,2.31701201003036,-0.431590339485076,-45.759998,-0.62,2,-0.67000002,-47.099998,-0.67000002,-45.699998,"PA"
"231","chunk_2_8",-45.699998,-0.67000002,-46.454998,-0.64500001,"PA",236,-0.62,-47.259998,0,1.5,1.16335687154731,3.5,2.31701201003036,-0.431590339485076,-45.759998,-0.62,2,-0.67000002,-47.099998,-0.67000002,-45.699998,"PA"
"232","chunk_2_8",-45.759998,-0.62,-46.454998,-0.64500001,"PA",236,-0.62,-47.259998,0,1.5,1.16335687154731,3.5,2.31701201003036,-0.431590339485076,-45.759998,-0.62,2,-0.67000002,-47.099998,-0.67000002,-45.699998,"PA"
"233","chunk_2_9",-47.099998,-0.67000002,-46.3449995,-0.685000005,"PA",325,-0.67000002,-47.099998,0,1.4,1.16335687154731,NA,2.31701201003036,-0.431590339485076,-45.699998,-0.67000002,2,-0.69999999,-46.970001,-0.69999999,-45.610001,"PA"
"234","chunk_2_9",-46.970001,-0.69999999,-46.3449995,-0.685000005,"PA",325,-0.67000002,-47.099998,0,1.4,1.16335687154731,NA,2.31701201003036,-0.431590339485076,-45.699998,-0.67000002,2,-0.69999999,-46.970001,-0.69999999,-45.610001,"PA"
"235","chunk_2_9",-45.610001,-0.69999999,-46.3449995,-0.685000005,"PA",325,-0.67000002,-47.099998,0,1.4,1.16335687154731,NA,2.31701201003036,-0.431590339485076,-45.699998,-0.67000002,2,-0.69999999,-46.970001,-0.69999999,-45.610001,"PA"
"236","chunk_2_9",-45.699998,-0.67000002,-46.3449995,-0.685000005,"PA",325,-0.67000002,-47.099998,0,1.4,1.16335687154731,NA,2.31701201003036,-0.431590339485076,-45.699998,-0.67000002,2,-0.69999999,-46.970001,-0.69999999,-45.610001,"PA"
"237","chunk_3_1",-42.040001,-22.93,-40.0450005,-22.97,"RJ1",75,-22.93,-42.040001,0,4,-1.48,NA,-0.493842256965671,2.02493809692254,-38.040001,-22.93,3,-23.01,-42,-23.01,-38.1,"RJ"
"238","chunk_3_1",-42,-23.01,-40.0450005,-22.97,"RJ1",75,-22.93,-42.040001,0,4,-1.48,NA,-0.493842256965671,2.02493809692254,-38.040001,-22.93,3,-23.01,-42,-23.01,-38.1,"RJ"
"239","chunk_3_1",-38.1,-23.01,-40.0450005,-22.97,"RJ1",75,-22.93,-42.040001,0,4,-1.48,NA,-0.493842256965671,2.02493809692254,-38.040001,-22.93,3,-23.01,-42,-23.01,-38.1,"RJ"
"240","chunk_3_1",-38.040001,-22.93,-40.0450005,-22.97,"RJ1",75,-22.93,-42.040001,0,4,-1.48,NA,-0.493842256965671,2.02493809692254,-38.040001,-22.93,3,-23.01,-42,-23.01,-38.1,"RJ"
"241","chunk_3_10",-40.98,-21.91,-40.427498995,-21.7650005,"RJ1",81,-21.91,-40.98,0,1.48,-0.05,1.65,-0.493842256965671,2.02493809692254,-39.5,-21.91,3,-21.620001,-41.009998,-21.620001,-40.21999798,"RJ"
"242","chunk_3_10",-41.009998,-21.620001,-40.427498995,-21.7650005,"RJ1",81,-21.91,-40.98,0,1.48,-0.05,1.65,-0.493842256965671,2.02493809692254,-39.5,-21.91,3,-21.620001,-41.009998,-21.620001,-40.21999798,"RJ"
"243","chunk_3_10",-40.21999798,-21.620001,-40.427498995,-21.7650005,"RJ1",81,-21.91,-40.98,0,1.48,-0.05,1.65,-0.493842256965671,2.02493809692254,-39.5,-21.91,3,-21.620001,-41.009998,-21.620001,-40.21999798,"RJ"
"244","chunk_3_10",-39.5,-21.91,-40.427498995,-21.7650005,"RJ1",81,-21.91,-40.98,0,1.48,-0.05,1.65,-0.493842256965671,2.02493809692254,-39.5,-21.91,3,-21.620001,-41.009998,-21.620001,-40.21999798,"RJ"
"245","chunk_3_100",-34.97,-6.6,-33.255000475,-6.5449999,"PB",330,-6.6,-34.97,0,3.44,0.377680083006725,3.3,0.396725192345627,-2.52063649925412,-31.53,-6.6,3,-6.4899998,-34.970001,-6.4899998,-31.5500009,"PB"
"246","chunk_3_100",-34.970001,-6.4899998,-33.255000475,-6.5449999,"PB",330,-6.6,-34.97,0,3.44,0.377680083006725,3.3,0.396725192345627,-2.52063649925412,-31.53,-6.6,3,-6.4899998,-34.970001,-6.4899998,-31.5500009,"PB"
"247","chunk_3_100",-31.5500009,-6.4899998,-33.255000475,-6.5449999,"PB",330,-6.6,-34.97,0,3.44,0.377680083006725,3.3,0.396725192345627,-2.52063649925412,-31.53,-6.6,3,-6.4899998,-34.970001,-6.4899998,-31.5500009,"PB"
"248","chunk_3_100",-31.53,-6.6,-33.255000475,-6.5449999,"PB",330,-6.6,-34.97,0,3.44,0.377680083006725,3.3,0.396725192345627,-2.52063649925412,-31.53,-6.6,3,-6.4899998,-34.970001,-6.4899998,-31.5500009,"PB"
"249","chunk_3_101",-34.970001,-6.4899998,-34.0399999775,-6.39999985,"PB",168,-6.4899998,-34.970001,0,3.4200001,0.377680083006725,0.55000001,0.396725192345627,-2.52063649925412,-31.5500009,-6.4899998,3,-6.3099999,-35.029999,-6.3099999,-34.60999901,"PB"
"250","chunk_3_101",-35.029999,-6.3099999,-34.0399999775,-6.39999985,"PB",168,-6.4899998,-34.970001,0,3.4200001,0.377680083006725,0.55000001,0.396725192345627,-2.52063649925412,-31.5500009,-6.4899998,3,-6.3099999,-35.029999,-6.3099999,-34.60999901,"PB"
"251","chunk_3_101",-34.60999901,-6.3099999,-34.0399999775,-6.39999985,"PB",168,-6.4899998,-34.970001,0,3.4200001,0.377680083006725,0.55000001,0.396725192345627,-2.52063649925412,-31.5500009,-6.4899998,3,-6.3099999,-35.029999,-6.3099999,-34.60999901,"PB"
"252","chunk_3_101",-31.5500009,-6.4899998,-34.0399999775,-6.39999985,"PB",168,-6.4899998,-34.970001,0,3.4200001,0.377680083006725,0.55000001,0.396725192345627,-2.52063649925412,-31.5500009,-6.4899998,3,-6.3099999,-35.029999,-6.3099999,-34.60999901,"PB"
"253","chunk_3_102",-35.029999,-6.3099999,-34.812499005,-6.29500005,"RN2",182,-6.3099999,-35.029999,0,0.41999999,0.629018854851552,NA,0.727613072953554,-1.37435683493256,-34.60999901,-6.3099999,3,-6.2800002,-35.029999,-6.2800002,-34.57999901,"RN"
"254","chunk_3_102",-35.029999,-6.2800002,-34.812499005,-6.29500005,"RN2",182,-6.3099999,-35.029999,0,0.41999999,0.629018854851552,NA,0.727613072953554,-1.37435683493256,-34.60999901,-6.3099999,3,-6.2800002,-35.029999,-6.2800002,-34.57999901,"RN"
"255","chunk_3_102",-34.57999901,-6.2800002,-34.812499005,-6.29500005,"RN2",182,-6.3099999,-35.029999,0,0.41999999,0.629018854851552,NA,0.727613072953554,-1.37435683493256,-34.60999901,-6.3099999,3,-6.2800002,-35.029999,-6.2800002,-34.57999901,"RN"
"256","chunk_3_102",-34.60999901,-6.3099999,-34.812499005,-6.29500005,"RN2",182,-6.3099999,-35.029999,0,0.41999999,0.629018854851552,NA,0.727613072953554,-1.37435683493256,-34.60999901,-6.3099999,3,-6.2800002,-35.029999,-6.2800002,-34.57999901,"RN"
"257","chunk_3_103",-35.029999,-6.2800002,-34.7474995,-6.23,"RN2",169,-6.2800002,-35.029999,0,0.44999999,0.629018854851552,3.78,0.727613072953554,-1.37435683493256,-34.57999901,-6.2800002,3,-6.1799998,-35.09,-6.1799998,-34.28999999,"RN"
"258","chunk_3_103",-35.09,-6.1799998,-34.7474995,-6.23,"RN2",169,-6.2800002,-35.029999,0,0.44999999,0.629018854851552,3.78,0.727613072953554,-1.37435683493256,-34.57999901,-6.2800002,3,-6.1799998,-35.09,-6.1799998,-34.28999999,"RN"
"259","chunk_3_103",-34.28999999,-6.1799998,-34.7474995,-6.23,"RN2",169,-6.2800002,-35.029999,0,0.44999999,0.629018854851552,3.78,0.727613072953554,-1.37435683493256,-34.57999901,-6.2800002,3,-6.1799998,-35.09,-6.1799998,-34.28999999,"RN"
"260","chunk_3_103",-34.57999901,-6.2800002,-34.7474995,-6.23,"RN2",169,-6.2800002,-35.029999,0,0.44999999,0.629018854851552,3.78,0.727613072953554,-1.37435683493256,-34.57999901,-6.2800002,3,-6.1799998,-35.09,-6.1799998,-34.28999999,"RN"
"261","chunk_3_104",-35.09,-6.1799998,-34.657499,-6.15999985,"RN2",183,-6.1799998,-35.09,0,0.80000001,0.629018854851552,3.78,0.727613072953554,-1.37435683493256,-34.28999999,-6.1799998,3,-6.1399999,-35.099998,-6.1399999,-34.14999801,"RN"
"262","chunk_3_104",-35.099998,-6.1399999,-34.657499,-6.15999985,"RN2",183,-6.1799998,-35.09,0,0.80000001,0.629018854851552,3.78,0.727613072953554,-1.37435683493256,-34.28999999,-6.1799998,3,-6.1399999,-35.099998,-6.1399999,-34.14999801,"RN"
"263","chunk_3_104",-34.14999801,-6.1399999,-34.657499,-6.15999985,"RN2",183,-6.1799998,-35.09,0,0.80000001,0.629018854851552,3.78,0.727613072953554,-1.37435683493256,-34.28999999,-6.1799998,3,-6.1399999,-35.099998,-6.1399999,-34.14999801,"RN"
"264","chunk_3_104",-34.28999999,-6.1799998,-34.657499,-6.15999985,"RN2",183,-6.1799998,-35.09,0,0.80000001,0.629018854851552,3.78,0.727613072953554,-1.37435683493256,-34.28999999,-6.1799998,3,-6.1399999,-35.099998,-6.1399999,-34.14999801,"RN"
"265","chunk_3_105",-35.099998,-6.1399999,-34.5074985025,-6.05999995,"RN2",170,-6.1399999,-35.099998,0,0.94999999,0.629018854851552,3.78,0.727613072953554,-1.37435683493256,-34.14999801,-6.1399999,3,-5.98,-35.119999,-5.98,-33.659999,"RN"
"266","chunk_3_105",-35.119999,-5.98,-34.5074985025,-6.05999995,"RN2",170,-6.1399999,-35.099998,0,0.94999999,0.629018854851552,3.78,0.727613072953554,-1.37435683493256,-34.14999801,-6.1399999,3,-5.98,-35.119999,-5.98,-33.659999,"RN"
"267","chunk_3_105",-33.659999,-5.98,-34.5074985025,-6.05999995,"RN2",170,-6.1399999,-35.099998,0,0.94999999,0.629018854851552,3.78,0.727613072953554,-1.37435683493256,-34.14999801,-6.1399999,3,-5.98,-35.119999,-5.98,-33.659999,"RN"
"268","chunk_3_105",-34.14999801,-6.1399999,-34.5074985025,-6.05999995,"RN2",170,-6.1399999,-35.099998,0,0.94999999,0.629018854851552,3.78,0.727613072953554,-1.37435683493256,-34.14999801,-6.1399999,3,-5.98,-35.119999,-5.98,-33.659999,"RN"
"269","chunk_3_106",-35.119999,-5.98,-34.3325005,-5.94000005,"RN2",171,-5.98,-35.119999,0,1.46,0.629018854851552,3.77,0.727613072953554,-1.37435683493256,-33.659999,-5.98,3,-5.9000001,-35.150002,-5.9000001,-33.400002,"RN"
"270","chunk_3_106",-35.150002,-5.9000001,-34.3325005,-5.94000005,"RN2",171,-5.98,-35.119999,0,1.46,0.629018854851552,3.77,0.727613072953554,-1.37435683493256,-33.659999,-5.98,3,-5.9000001,-35.150002,-5.9000001,-33.400002,"RN"
"271","chunk_3_106",-33.400002,-5.9000001,-34.3325005,-5.94000005,"RN2",171,-5.98,-35.119999,0,1.46,0.629018854851552,3.77,0.727613072953554,-1.37435683493256,-33.659999,-5.98,3,-5.9000001,-35.150002,-5.9000001,-33.400002,"RN"
"272","chunk_3_106",-33.659999,-5.98,-34.3325005,-5.94000005,"RN2",171,-5.98,-35.119999,0,1.46,0.629018854851552,3.77,0.727613072953554,-1.37435683493256,-33.659999,-5.98,3,-5.9000001,-35.150002,-5.9000001,-33.400002,"RN"
"273","chunk_3_107",-35.150002,-5.9000001,-34.1650015,-5.81999995,"RN2",184,-5.9000001,-35.150002,0,1.75,0.629018854851552,3.76,0.727613072953554,-1.37435683493256,-33.400002,-5.9000001,3,-5.7399998,-35.200001,-5.7399998,-32.910001,"RN"
"274","chunk_3_107",-35.200001,-5.7399998,-34.1650015,-5.81999995,"RN2",184,-5.9000001,-35.150002,0,1.75,0.629018854851552,3.76,0.727613072953554,-1.37435683493256,-33.400002,-5.9000001,3,-5.7399998,-35.200001,-5.7399998,-32.910001,"RN"
"275","chunk_3_107",-32.910001,-5.7399998,-34.1650015,-5.81999995,"RN2",184,-5.9000001,-35.150002,0,1.75,0.629018854851552,3.76,0.727613072953554,-1.37435683493256,-33.400002,-5.9000001,3,-5.7399998,-35.200001,-5.7399998,-32.910001,"RN"
"276","chunk_3_107",-33.400002,-5.9000001,-34.1650015,-5.81999995,"RN2",184,-5.9000001,-35.150002,0,1.75,0.629018854851552,3.76,0.727613072953554,-1.37435683493256,-33.400002,-5.9000001,3,-5.7399998,-35.200001,-5.7399998,-32.910001,"RN"
"277","chunk_3_108",-35.200001,-5.7399998,-33.9650005,-5.67499995,"RN2",185,-5.7399998,-35.200001,0,2.29,0.629018854851552,3.74,0.727613072953554,-1.37435683493256,-32.910001,-5.7399998,3,-5.6100001,-35.23,-5.6100001,-32.52,"RN"
"278","chunk_3_108",-35.23,-5.6100001,-33.9650005,-5.67499995,"RN2",185,-5.7399998,-35.200001,0,2.29,0.629018854851552,3.74,0.727613072953554,-1.37435683493256,-32.910001,-5.7399998,3,-5.6100001,-35.23,-5.6100001,-32.52,"RN"
"279","chunk_3_108",-32.52,-5.6100001,-33.9650005,-5.67499995,"RN2",185,-5.7399998,-35.200001,0,2.29,0.629018854851552,3.74,0.727613072953554,-1.37435683493256,-32.910001,-5.7399998,3,-5.6100001,-35.23,-5.6100001,-32.52,"RN"
"280","chunk_3_108",-32.910001,-5.7399998,-33.9650005,-5.67499995,"RN2",185,-5.7399998,-35.200001,0,2.29,0.629018854851552,3.74,0.727613072953554,-1.37435683493256,-32.910001,-5.7399998,3,-5.6100001,-35.23,-5.6100001,-32.52,"RN"
"281","chunk_3_109",-35.23,-5.6100001,-33.812499,-5.56500005,"RN2",172,-5.6100001,-35.23,0,2.71,0.629018854851552,3.73,0.727613072953554,-1.37435683493256,-32.52,-5.6100001,3,-5.52,-35.259998,-5.52,-32.239998,"RN"
"282","chunk_3_109",-35.259998,-5.52,-33.812499,-5.56500005,"RN2",172,-5.6100001,-35.23,0,2.71,0.629018854851552,3.73,0.727613072953554,-1.37435683493256,-32.52,-5.6100001,3,-5.52,-35.259998,-5.52,-32.239998,"RN"
"283","chunk_3_109",-32.239998,-5.52,-33.812499,-5.56500005,"RN2",172,-5.6100001,-35.23,0,2.71,0.629018854851552,3.73,0.727613072953554,-1.37435683493256,-32.52,-5.6100001,3,-5.52,-35.259998,-5.52,-32.239998,"RN"
"284","chunk_3_109",-32.52,-5.6100001,-33.812499,-5.56500005,"RN2",172,-5.6100001,-35.23,0,2.71,0.629018854851552,3.73,0.727613072953554,-1.37435683493256,-32.52,-5.6100001,3,-5.52,-35.259998,-5.52,-32.239998,"RN"
"285","chunk_3_11",-41.009998,-21.620001,-39.74999847,-21.46,"RJ1",82,-21.620001,-41.009998,0,0.79000002,-0.05,1.2,-0.493842256965671,2.02493809692254,-40.21999798,-21.620001,3,-21.299999,-40.959999,-21.299999,-36.8099989,"RJ"
"286","chunk_3_11",-40.959999,-21.299999,-39.74999847,-21.46,"RJ1",82,-21.620001,-41.009998,0,0.79000002,-0.05,1.2,-0.493842256965671,2.02493809692254,-40.21999798,-21.620001,3,-21.299999,-40.959999,-21.299999,-36.8099989,"RJ"
"287","chunk_3_11",-36.8099989,-21.299999,-39.74999847,-21.46,"RJ1",82,-21.620001,-41.009998,0,0.79000002,-0.05,1.2,-0.493842256965671,2.02493809692254,-40.21999798,-21.620001,3,-21.299999,-40.959999,-21.299999,-36.8099989,"RJ"
"288","chunk_3_11",-40.21999798,-21.620001,-39.74999847,-21.46,"RJ1",82,-21.620001,-41.009998,0,0.79000002,-0.05,1.2,-0.493842256965671,2.02493809692254,-40.21999798,-21.620001,3,-21.299999,-40.959999,-21.299999,-36.8099989,"RJ"
"289","chunk_3_110",-35.259998,-5.52,-33.66,-5.45000005,"RN2",186,-5.52,-35.259998,0,3.02,0.629018854851552,3.71,0.727613072953554,-1.37435683493256,-32.239998,-5.52,3,-5.3800001,-35.330002,-5.3800001,-31.810002,"RN"
"290","chunk_3_110",-35.330002,-5.3800001,-33.66,-5.45000005,"RN2",186,-5.52,-35.259998,0,3.02,0.629018854851552,3.71,0.727613072953554,-1.37435683493256,-32.239998,-5.52,3,-5.3800001,-35.330002,-5.3800001,-31.810002,"RN"
"291","chunk_3_110",-31.810002,-5.3800001,-33.66,-5.45000005,"RN2",186,-5.52,-35.259998,0,3.02,0.629018854851552,3.71,0.727613072953554,-1.37435683493256,-32.239998,-5.52,3,-5.3800001,-35.330002,-5.3800001,-31.810002,"RN"
"292","chunk_3_110",-32.239998,-5.52,-33.66,-5.45000005,"RN2",186,-5.52,-35.259998,0,3.02,0.629018854851552,3.71,0.727613072953554,-1.37435683493256,-32.239998,-5.52,3,-5.3800001,-35.330002,-5.3800001,-31.810002,"RN"
"293","chunk_3_112",-42.04,-22.93,-40.005,-22.875,"RJ1",75,-22.93,-42.04,0,4,-1.48,NA,-0.493842256965671,2.02493809692254,-38.04,-22.93,3,-22.82,-41.97,-22.82,-37.97,"RJ"
"294","chunk_3_112",-41.97,-22.82,-40.005,-22.875,"RJ1",75,-22.93,-42.04,0,4,-1.48,NA,-0.493842256965671,2.02493809692254,-38.04,-22.93,3,-22.82,-41.97,-22.82,-37.97,"RJ"
"295","chunk_3_112",-37.97,-22.82,-40.005,-22.875,"RJ1",75,-22.93,-42.04,0,4,-1.48,NA,-0.493842256965671,2.02493809692254,-38.04,-22.93,3,-22.82,-41.97,-22.82,-37.97,"RJ"
"296","chunk_3_112",-38.04,-22.93,-40.005,-22.875,"RJ1",75,-22.93,-42.04,0,4,-1.48,NA,-0.493842256965671,2.02493809692254,-38.04,-22.93,3,-22.82,-41.97,-22.82,-37.97,"RJ"
"297","chunk_3_12",-40.959999,-21.299999,-38.844999475,-21.245,"ES",83,-21.299999,-40.959999,0,4.1500001,-0.410991751291863,3.8,-0.43581081081081,2.29457364341086,-36.8099989,-21.299999,3,-21.190001,-40.93,-21.190001,-36.68,"ES"
"298","chunk_3_12",-40.93,-21.190001,-38.844999475,-21.245,"ES",83,-21.299999,-40.959999,0,4.1500001,-0.410991751291863,3.8,-0.43581081081081,2.29457364341086,-36.8099989,-21.299999,3,-21.190001,-40.93,-21.190001,-36.68,"ES"
"299","chunk_3_12",-36.68,-21.190001,-38.844999475,-21.245,"ES",83,-21.299999,-40.959999,0,4.1500001,-0.410991751291863,3.8,-0.43581081081081,2.29457364341086,-36.8099989,-21.299999,3,-21.190001,-40.93,-21.190001,-36.68,"ES"
"300","chunk_3_12",-36.8099989,-21.299999,-38.844999475,-21.245,"ES",83,-21.299999,-40.959999,0,4.1500001,-0.410991751291863,3.8,-0.43581081081081,2.29457364341086,-36.8099989,-21.299999,3,-21.190001,-40.93,-21.190001,-36.68,"ES"
"301","chunk_3_13",-40.93,-21.190001,-38.7450005,-21.0900005,"ES",84,-21.190001,-40.93,0,4.25,-0.410991751291863,3.8,-0.43581081081081,2.29457364341086,-36.68,-21.190001,3,-20.99,-40.810001,-20.99,-36.560001,"ES"
"302","chunk_3_13",-40.810001,-20.99,-38.7450005,-21.0900005,"ES",84,-21.190001,-40.93,0,4.25,-0.410991751291863,3.8,-0.43581081081081,2.29457364341086,-36.68,-21.190001,3,-20.99,-40.810001,-20.99,-36.560001,"ES"
"303","chunk_3_13",-36.560001,-20.99,-38.7450005,-21.0900005,"ES",84,-21.190001,-40.93,0,4.25,-0.410991751291863,3.8,-0.43581081081081,2.29457364341086,-36.68,-21.190001,3,-20.99,-40.810001,-20.99,-36.560001,"ES"
"304","chunk_3_13",-36.68,-21.190001,-38.7450005,-21.0900005,"ES",84,-21.190001,-40.93,0,4.25,-0.410991751291863,3.8,-0.43581081081081,2.29457364341086,-36.68,-21.190001,3,-20.99,-40.810001,-20.99,-36.560001,"ES"
"305","chunk_3_14",-40.810001,-20.99,-38.6649995,-20.9300005,"ES",85,-20.99,-40.810001,0,4.25,-0.410991751291863,3.8,-0.43581081081081,2.29457364341086,-36.560001,-20.99,3,-20.870001,-40.759998,-20.870001,-36.529998,"ES"
"306","chunk_3_14",-40.759998,-20.870001,-38.6649995,-20.9300005,"ES",85,-20.99,-40.810001,0,4.25,-0.410991751291863,3.8,-0.43581081081081,2.29457364341086,-36.560001,-20.99,3,-20.870001,-40.759998,-20.870001,-36.529998,"ES"
"307","chunk_3_14",-36.529998,-20.870001,-38.6649995,-20.9300005,"ES",85,-20.99,-40.810001,0,4.25,-0.410991751291863,3.8,-0.43581081081081,2.29457364341086,-36.560001,-20.99,3,-20.870001,-40.759998,-20.870001,-36.529998,"ES"
"308","chunk_3_14",-36.560001,-20.99,-38.6649995,-20.9300005,"ES",85,-20.99,-40.810001,0,4.25,-0.410991751291863,3.8,-0.43581081081081,2.29457364341086,-36.560001,-20.99,3,-20.870001,-40.759998,-20.870001,-36.529998,"ES"
"309","chunk_3_15",-40.759998,-20.870001,-38.62249955,-20.8500005,"ES",264,-20.870001,-40.759998,0,4.23,-0.410991751291863,3.77,-0.43581081081081,2.29457364341086,-36.529998,-20.870001,3,-20.83,-40.700001,-20.83,-36.5000012,"ES"
"310","chunk_3_15",-40.700001,-20.83,-38.62249955,-20.8500005,"ES",264,-20.870001,-40.759998,0,4.23,-0.410991751291863,3.77,-0.43581081081081,2.29457364341086,-36.529998,-20.870001,3,-20.83,-40.700001,-20.83,-36.5000012,"ES"
"311","chunk_3_15",-36.5000012,-20.83,-38.62249955,-20.8500005,"ES",264,-20.870001,-40.759998,0,4.23,-0.410991751291863,3.77,-0.43581081081081,2.29457364341086,-36.529998,-20.870001,3,-20.83,-40.700001,-20.83,-36.5000012,"ES"
"312","chunk_3_15",-36.529998,-20.870001,-38.62249955,-20.8500005,"ES",264,-20.870001,-40.759998,0,4.23,-0.410991751291863,3.77,-0.43581081081081,2.29457364341086,-36.529998,-20.870001,3,-20.83,-40.700001,-20.83,-36.5000012,"ES"
"313","chunk_3_16",-40.700001,-20.83,-38.555000575,-20.795,"ES",265,-20.83,-40.700001,0,4.1999998,-0.410991751291863,3.74,-0.43581081081081,2.29457364341086,-36.5000012,-20.83,3,-20.76,-40.57,-20.76,-36.4500001,"ES"
"314","chunk_3_16",-40.57,-20.76,-38.555000575,-20.795,"ES",265,-20.83,-40.700001,0,4.1999998,-0.410991751291863,3.74,-0.43581081081081,2.29457364341086,-36.5000012,-20.83,3,-20.76,-40.57,-20.76,-36.4500001,"ES"
"315","chunk_3_16",-36.4500001,-20.76,-38.555000575,-20.795,"ES",265,-20.83,-40.700001,0,4.1999998,-0.410991751291863,3.74,-0.43581081081081,2.29457364341086,-36.5000012,-20.83,3,-20.76,-40.57,-20.76,-36.4500001,"ES"
"316","chunk_3_16",-36.5000012,-20.83,-38.555000575,-20.795,"ES",265,-20.83,-40.700001,0,4.1999998,-0.410991751291863,3.74,-0.43581081081081,2.29457364341086,-36.5000012,-20.83,3,-20.76,-40.57,-20.76,-36.4500001,"ES"
"317","chunk_3_17",-40.57,-20.76,-38.417499475,-20.6450005,"ES",86,-20.76,-40.57,0,4.1199999,-0.410991751291863,3.6600001,-0.43581081081081,2.29457364341086,-36.4500001,-20.76,3,-20.530001,-40.369999,-20.530001,-36.2799988,"ES"
"318","chunk_3_17",-40.369999,-20.530001,-38.417499475,-20.6450005,"ES",86,-20.76,-40.57,0,4.1199999,-0.410991751291863,3.6600001,-0.43581081081081,2.29457364341086,-36.4500001,-20.76,3,-20.530001,-40.369999,-20.530001,-36.2799988,"ES"
"319","chunk_3_17",-36.2799988,-20.530001,-38.417499475,-20.6450005,"ES",86,-20.76,-40.57,0,4.1199999,-0.410991751291863,3.6600001,-0.43581081081081,2.29457364341086,-36.4500001,-20.76,3,-20.530001,-40.369999,-20.530001,-36.2799988,"ES"
"320","chunk_3_17",-36.4500001,-20.76,-38.417499475,-20.6450005,"ES",86,-20.76,-40.57,0,4.1199999,-0.410991751291863,3.6600001,-0.43581081081081,2.29457364341086,-36.4500001,-20.76,3,-20.530001,-40.369999,-20.530001,-36.2799988,"ES"
"321","chunk_3_18",-40.369999,-20.530001,-38.249999425,-20.4250005,"ES",87,-20.530001,-40.369999,0,4.0900002,-0.410991751291863,3.6199999,-0.43581081081081,2.29457364341086,-36.2799988,-20.530001,3,-20.32,-40.27,-20.32,-36.0799999,"ES"
"322","chunk_3_18",-40.27,-20.32,-38.249999425,-20.4250005,"ES",87,-20.530001,-40.369999,0,4.0900002,-0.410991751291863,3.6199999,-0.43581081081081,2.29457364341086,-36.2799988,-20.530001,3,-20.32,-40.27,-20.32,-36.0799999,"ES"
"323","chunk_3_18",-36.0799999,-20.32,-38.249999425,-20.4250005,"ES",87,-20.530001,-40.369999,0,4.0900002,-0.410991751291863,3.6199999,-0.43581081081081,2.29457364341086,-36.2799988,-20.530001,3,-20.32,-40.27,-20.32,-36.0799999,"ES"
"324","chunk_3_18",-36.2799988,-20.530001,-38.249999425,-20.4250005,"ES",87,-20.530001,-40.369999,0,4.0900002,-0.410991751291863,3.6199999,-0.43581081081081,2.29457364341086,-36.2799988,-20.530001,3,-20.32,-40.27,-20.32,-36.0799999,"ES"
"325","chunk_3_19",-40.27,-20.32,-38.147500525,-20.28,"ES",88,-20.32,-40.27,0,4.1900001,-0.410991751291863,3.6199999,-0.43581081081081,2.29457364341086,-36.0799999,-20.32,3,-20.24,-40.220001,-20.24,-36.0200012,"ES"
"326","chunk_3_19",-40.220001,-20.24,-38.147500525,-20.28,"ES",88,-20.32,-40.27,0,4.1900001,-0.410991751291863,3.6199999,-0.43581081081081,2.29457364341086,-36.0799999,-20.32,3,-20.24,-40.220001,-20.24,-36.0200012,"ES"
"327","chunk_3_19",-36.0200012,-20.24,-38.147500525,-20.28,"ES",88,-20.32,-40.27,0,4.1900001,-0.410991751291863,3.6199999,-0.43581081081081,2.29457364341086,-36.0799999,-20.32,3,-20.24,-40.220001,-20.24,-36.0200012,"ES"
"328","chunk_3_19",-36.0799999,-20.32,-38.147500525,-20.28,"ES",88,-20.32,-40.27,0,4.1900001,-0.410991751291863,3.6199999,-0.43581081081081,2.29457364341086,-36.0799999,-20.32,3,-20.24,-40.220001,-20.24,-36.0200012,"ES"
"329","chunk_3_2",-41.970001,-22.82,-40.0475,-22.775,"RJ1",73,-22.82,-41.970001,0,3.89,-0.7,3.6,-0.493842256965671,2.02493809692254,-38.080001,-22.82,3,-22.73,-41.869999,-22.73,-38.269999,"RJ"
"330","chunk_3_2",-41.869999,-22.73,-40.0475,-22.775,"RJ1",73,-22.82,-41.970001,0,3.89,-0.7,3.6,-0.493842256965671,2.02493809692254,-38.080001,-22.82,3,-22.73,-41.869999,-22.73,-38.269999,"RJ"
"331","chunk_3_2",-38.269999,-22.73,-40.0475,-22.775,"RJ1",73,-22.82,-41.970001,0,3.89,-0.7,3.6,-0.493842256965671,2.02493809692254,-38.080001,-22.82,3,-22.73,-41.869999,-22.73,-38.269999,"RJ"
"332","chunk_3_2",-38.080001,-22.82,-40.0475,-22.775,"RJ1",73,-22.82,-41.970001,0,3.89,-0.7,3.6,-0.493842256965671,2.02493809692254,-38.080001,-22.82,3,-22.73,-41.869999,-22.73,-38.269999,"RJ"
