"","pol_ID_parallel","pol_ID_orthogonal","well_ID","POCO","CADASTRO","OPERADOR","POCO_OPERADOR","ESTADO","BACIA","BLOCO","SIG_CAMPO","CAMPO","TERRA_MAR","POCO_POS_ANP","TIPO","CATEGORIA","RECLASSIFICACAO","SITUACAO","INICIO","TERMINO","CONCLUSAO","TITULARIDADE","LATITUDE_BASE_4C","LONGITUDE_BASE_4C","LATITUDE_BASE_DD","LONGITUDE_BASE_DD","DATUM_HORIZONTAL","TIPO_DE_COORDENADA_DE_BASE","DIRECAO","PROFUNDIDADE_VERTICAL_M","PROFUNDIDADE_SONDADOR_M","PROFUNDIDADE_MEDIDA_M","REFERENCIA_DE_PROFUNDIDADE","MESA_ROTATIVA","COTA_ALTIMETRICA_M","LAMINA_D_AGUA_M","DATUM_VERTICAL","UNIDADE_ESTRATIGRAFICA","GEOLOGIA_GRUPO_FINAL","GEOLOGIA_FORMACAO_FINAL","GEOLOGIA_MEMBRO_FINAL","CDPE","AGP","PC","PAG","PERFIS_CONVENCIONAIS","DURANTE_PERFURACAO","PERFIS_DIGITAIS","PERFIS_PROCESSADOS","PERFIS_ESPECIAIS","AMOSTRA_LATERAL","SISMICA","TABELA_TEMPO_PROFUNDIDADE","DADOS_DIRECIONAIS","TESTE_A_CABO","TESTE_DE_FORMACAO","CANHONEIO","TESTEMUNHO","GEOQUIMICA","SIG_SONDA","NOM_SONDA","DHA_ATUALIZACAO","Begin_Year","Conclusion_Year","End_Year","Type","Success","munic_code_orthogonal","munic_code_parallel"
"41","chunk_1_3","chunk_1_4",5776,"1-APS-16B-AP",120510031600,"","1APS 0016B AP","AP","Foz do Amazonas","Brasil","","","M","N","Exploratório","Pioneiro","ABANDONADO POR ACIDENTE MECÂNICO","ABANDONADO PERMANENTEMENTE","3/10/1975 0:00","3/11/1975 0:00","3/11/1975 0:00","Público","+03:40:27,132","-49:35:50,179",3.6742033333,-49.5972719444,"SIRGAS2000","Definitiva","Vertical",NA,267,NA,"MR",24,NA,92,"NM",NA,"","","","","","","","","","","","","","","","","","","","","","SS-1                          ","","3/1/2020 5:00",1975,1975,1975,"Exploratory",NA,1600204,1600204
"42","chunk_1_3","chunk_1_4",5832,"1-APS-11-AP",120510030200,"","1APS 0011  AP","AP","Foz do Amazonas","Brasil","","","M","N","Exploratório","Pioneiro","SECO SEM INDÍCIOS","ABANDONADO PERMANENTEMENTE","4/12/1974 0:00","5/29/1974 0:00","5/29/1974 0:00","Público","+03:04:04,424","-48:59:56,168",3.0678955555,-48.9989355555,"SIRGAS2000","Definitiva","Vertical",NA,3931,NA,"MR",29,NA,80,"NM",NA,"","","","","Existe","Existe","","","","Existe","","","","","","","","","","","Existe","PA-6                          ","","3/1/2020 5:00",1974,1974,1974,"Exploratory","Unsuccessfull",1600204,1600204
"43","chunk_1_3","chunk_1_3",5819,"1-APS-9-AP",120510030600,"","1APS 0009  AP","AP","Foz do Amazonas","Brasil","","","M","N","Exploratório","Pioneiro","ABANDONADO POR ACIDENTE MECÂNICO","ABANDONADO PERMANENTEMENTE","7/10/1974 0:00","9/14/1974 0:00","9/14/1974 0:00","Público","+02:55:58,251","-48:44:35,225",2.9328475,-48.7431180555,"SIRGAS2000","Definitiva","Vertical",NA,4794,NA,"MR",24,NA,82,"NM",NA,"","","","","Existe","Existe","","","","Existe","","","","","","","","","","","Existe","PA12                          ","","3/1/2020 5:00",1974,1974,1974,"Exploratory",NA,1600105,1600204
"44","chunk_1_3","chunk_1_4",5856,"1-APS-8-AP",120510029700,"","1APS 0008  AP","AP","Foz do Amazonas","Brasil","","","M","N","Exploratório","Pioneiro","ABANDONADO POR ACIDENTE MECÂNICO","ABANDONADO PERMANENTEMENTE","12/20/1973 0:00","12/21/1973 0:00","12/21/1973 0:00","Público","+02:59:38,800","-49:17:45,688",2.9941111111,-49.2960244444,"SIRGAS2000","Definitiva","Vertical",NA,165,NA,"MR",26,NA,74,"NM",NA,"","","","","","","","","","","","","","","","","","","","","","PA-6                          ","","3/1/2020 5:00",1973,1973,1973,"Exploratory",NA,1600204,1600204
"45","chunk_1_3","chunk_1_3",4927,"1-APS-51-AP",120510045400,"","1APS 0051  AP","AP","Foz do Amazonas","Brasil","","","M","N","Exploratório","Pioneiro","ABANDONADO POR OUTRAS RAZÕES","ABANDONADO PERMANENTEMENTE","1/1/1982 0:00","1/3/1982 0:00","1/3/1982 0:00","Público","+03:02:42,196","-47:58:57,499",3.0450544444,-47.9826386111,"SIRGAS2000","Definitiva","Vertical",NA,1075,NA,"MR",15,NA,438,"NM",NA,"","","","","Existe","","","","","","","","","","","","","","","","","S472                          ","","3/1/2020 5:00",1982,1982,1982,"Exploratory","Unsuccessfull",1600105,1600204
"46","chunk_1_3","chunk_1_4",5735,"1-APS-16C-AP",120510032400,"","1APS 0016C AP","AP","Foz do Amazonas","Brasil","","","M","N","Exploratório","Pioneiro","SECO SEM INDÍCIOS","ABANDONADO PERMANENTEMENTE","9/25/1975 0:00","11/4/1975 0:00","11/4/1975 0:00","Público","+03:40:29,631","-49:35:51,251",3.6748975,-49.5975697222,"SIRGAS2000","Definitiva","Vertical",NA,3803,NA,"MR",27,NA,92,"NM",NA,"","","","","Existe","Existe","","","","Existe","","","","","","","","","","","Existe","PA-7                          ","","3/1/2020 5:00",1975,1975,1975,"Exploratory","Unsuccessfull",1600204,1600204
"47","chunk_1_3","chunk_1_3",4925,"1-APS-51A-AP",120510045500,"","1APS 0051A AP","AP","Foz do Amazonas","Brasil","","","M","N","Exploratório","Pioneiro","PRODUTOR SUBCOMERCIAL DE GÁS NATURAL","ABANDONADO PERMANENTEMENTE","1/3/1982 0:00","4/13/1982 0:00","4/13/1982 0:00","Público","+03:02:42,196","-47:58:57,499",3.0450544444,-47.9826386111,"SIRGAS2000","Definitiva","Vertical",NA,3986,NA,"MR",15,NA,438,"NM",NA,"","","","","Existe","Existe","","","","Existe","","","","Existe","Existe","","","","","","Existe","S472                          ","","3/1/2020 5:00",1982,1982,1982,"Exploratory","Successfull",1600105,1600204
"48","chunk_1_3","chunk_1_3",5494,"1-APS-33C-AP",120510035900,"","1APS 0033C AP","AP","Foz do Amazonas","Brasil","","","M","N","Exploratório","Pioneiro","ABANDONADO POR ACIDENTE MECÂNICO","ABANDONADO PERMANENTEMENTE","4/15/1978 0:00","4/30/1978 0:00","4/30/1978 0:00","Público","+02:19:11,692","-48:35:16,246",2.3199144444,-48.5878461111,"SIRGAS2000","Definitiva","Vertical",NA,534,NA,"MR",10.69999,NA,82.3,"NM",NA,"","","","","Existe","","","","","","","","","","","","","","","","","INTE                          ","","3/1/2020 5:00",1978,1978,1978,"Exploratory",NA,1600105,1600204
"49","chunk_1_3","chunk_1_3",5617,"1-APS-24-AP",120510034500,"","1APS 0024  AP","AP","Foz do Amazonas","Brasil","","","M","N","Exploratório","Pioneiro","SECO SEM INDÍCIOS","ABANDONADO PERMANENTEMENTE","1/4/1977 0:00","8/4/1977 0:00","8/4/1977 0:00","Público","+02:33:10,820","-49:21:19,523",2.5530055555,-49.3554230555,"SIRGAS2000","Definitiva","Vertical",NA,4847,NA,"MR",24.7,NA,22,"NM",NA,"","","","","Existe","Existe","","","","Existe","","","","","","","","","","","Existe","PA-7                          ","","3/1/2020 5:00",1977,1977,1977,"Exploratory","Unsuccessfull",1600105,1600204
"50","chunk_1_3","chunk_1_4",3881,"1-APS-53-AP",120510057400,"","1APS 0053  AP","AP","Foz do Amazonas","Brasil","","","M","N","Exploratório","Pioneiro","ABANDONADO POR ACIDENTE MECÂNICO","ABANDONADO PERMANENTEMENTE","3/16/1987 0:00","9/3/1987 0:00","9/3/1987 0:00","Público","+03:29:27,403","-48:35:52,338",3.4909452777,-48.5978716666,"SIRGAS2000","Definitiva","Vertical",NA,3572,NA,"MR",23,NA,180,"NM",NA,"","","","","Existe","Existe","","","","Existe","","","","Existe","Existe","","","","","","Existe","SS21                          ","","3/1/2020 5:00",1987,1987,1987,"Exploratory",NA,1600204,1600204
"51","chunk_1_3","chunk_1_4",5911,"1-APS-4-AP",120510029100,"","1APS 0004  AP","AP","Foz do Amazonas","Brasil","","","M","N","Exploratório","Pioneiro","SECO SEM INDÍCIOS","ABANDONADO PERMANENTEMENTE","12/13/1972 0:00","2/19/1973 0:00","2/19/1973 0:00","Público","+03:29:13,814","-49:15:43,757",3.4871705555,-49.2621547222,"SIRGAS2000","Definitiva","Vertical",NA,4917,NA,"MR",26,NA,87,"NM",NA,"","","","","Existe","Existe","","","","Existe","","","","","","","","","","","Existe","PA-6                          ","","3/1/2020 5:00",1972,1973,1973,"Exploratory","Unsuccessfull",1600204,1600204
"52","chunk_1_3","chunk_1_3",2094,"1-BP-3-APS",12051021027,"BP Brasil","1BP3APS","AP","Foz do Amazonas","BM-FZA-1","","","M","S","Exploratório","Pioneiro","SECO SEM INDÍCIOS","","8/14/2004 0:00","NA/NA/NA","12/9/2004 0:00","Público","+03:02:57,499","-47:44:47,331",3.0493052777,-47.7464808333,"SIRGAS2000","Definitiva","Vertical",0,5654,5654,"MR",28,0,779,"NM",NA,"","","","Existe","","Existe","","","Existe","Existe","","","","Existe","","","","","","","","GLR","GLOBAL JACK RYAN","3/1/2020 5:00",2004,2004,NA,"Exploratory","Unsuccessfull",1600105,1600204
"53","chunk_1_3","chunk_1_3",5061,"1-APS-47B-AP",120510042100,"","1APS 0047B AP","AP","Foz do Amazonas","Brasil","","","M","N","Exploratório","Pioneiro","SECO SEM INDÍCIOS","ABANDONADO PERMANENTEMENTE","1/22/1981 0:00","6/5/1981 0:00","6/5/1981 0:00","Público","+02:27:47,901","-49:02:27,923",2.4633058333,-49.0410897222,"SIRGAS2000","Definitiva","Vertical",NA,4485,NA,"MR",24.2,NA,19.8,"NM",NA,"","","","","Existe","Existe","","","","Existe","","","","","","","","","","","","KEYG                          ","","3/1/2020 5:00",1981,1981,1981,"Exploratory","Unsuccessfull",1600105,1600204
"54","chunk_1_3","chunk_1_4",5780,"1-APS-16A-AP",120510031400,"","1APS 0016A AP","AP","Foz do Amazonas","Brasil","","","M","N","Exploratório","Pioneiro","ABANDONADO POR ACIDENTE MECÂNICO","ABANDONADO PERMANENTEMENTE","2/27/1975 0:00","3/3/1975 0:00","3/3/1975 0:00","Público","+03:40:27,783","-49:35:50,178",3.6743841666,-49.5972716666,"SIRGAS2000","Definitiva","Vertical",NA,397,NA,"MR",25,NA,95,"NM",NA,"","","","","","","","","","","","","","","","","","","","","","SS-1                          ","","3/1/2020 5:00",1975,1975,1975,"Exploratory",NA,1600204,1600204
"55","chunk_1_3","chunk_1_4",5738,"1-APS-10A-AP",120510032200,"","1APS 0010A AP","AP","Foz do Amazonas","Brasil","","","M","N","Exploratório","Pioneiro","ABANDONADO POR ACIDENTE MECÂNICO","ABANDONADO PERMANENTEMENTE","9/20/1975 0:00","9/21/1975 0:00","9/21/1975 0:00","Público","+03:28:48,624","-48:42:45,578",3.4801733333,-48.7126605555,"SIRGAS2000","Definitiva","Vertical",NA,191,NA,"MR",35,NA,135,"NM",NA,"","","","","","","","","","","","","","","","","","","","","","SS-2                          ","","3/1/2020 5:00",1975,1975,1975,"Exploratory",NA,1600204,1600204
"56","chunk_1_3","chunk_1_3",5437,"1-APS-37-AP",120510036800,"","1APS 0037  AP","AP","Foz do Amazonas","Brasil","","","M","N","Exploratório","Pioneiro","SECO SEM INDÍCIOS","ABANDONADO PERMANENTEMENTE","10/6/1978 0:00","10/22/1978 0:00","10/22/1978 0:00","Público","+02:26:53,375","-48:18:49,617",2.4481597222,-48.3137825,"SIRGAS2000","Definitiva","Vertical",NA,2255,NA,"MR",10.69999,NA,85.3,"NM",NA,"","","","","","Existe","","","","Existe","","","","","","","","","","","","INTE                          ","","3/1/2020 5:00",1978,1978,1978,"Exploratory","Unsuccessfull",1600105,1600204
"57","chunk_1_3","chunk_1_3",5072,"1-APS-47A-AP",120510042000,"","1APS 0047A AP","AP","Foz do Amazonas","Brasil","","","M","N","Exploratório","Pioneiro","ABANDONADO POR ACIDENTE MECÂNICO","ABANDONADO PERMANENTEMENTE","1/5/1981 0:00","1/14/1981 0:00","1/14/1981 0:00","Público","+02:27:51,398","-49:02:31,021",2.4642772222,-49.0419502777,"SIRGAS2000","Definitiva","Vertical",NA,383,NA,"MR",24,NA,18.3,"NM",NA,"","","","","Existe","","","","","","","","","","","","","","","","","KEYG                          ","","3/1/2020 5:00",1981,1981,1981,"Exploratory",NA,1600105,1600204
"58","chunk_1_3","chunk_1_3",6014,"1-APS-3-AP",120510027200,"","1APS 0003  AP","AP","Foz do Amazonas","Brasil","","","M","N","Exploratório","Pioneiro","SECO SEM INDÍCIOS","ABANDONADO PERMANENTEMENTE","8/28/1970 0:00","9/27/1970 0:00","9/27/1970 0:00","Público","+02:19:14,090","-49:25:57,540",2.3205805555,-49.43265,"SIRGAS2000","Definitiva","Vertical",NA,3954,NA,"MR",22.2,NA,11.6,"NM",NA,"","","","","Existe","Existe","","","","Existe","","","","","","","","","","","Existe","PA-4                          ","","3/1/2020 5:00",1970,1970,1970,"Exploratory","Unsuccessfull",1600105,1600204
"59","chunk_1_3","chunk_1_4",5751,"1-APS-15-AP",120510032000,"","1APS 0015  AP","AP","Foz do Amazonas","Brasil","","","M","N","Exploratório","Pioneiro","SECO SEM INDÍCIOS","ABANDONADO PERMANENTEMENTE","7/5/1975 0:00","8/25/1975 0:00","8/25/1975 0:00","Público","+03:44:28,300","-49:30:04,651",3.7411944444,-49.5012919444,"SIRGAS2000","Definitiva","Vertical",NA,4122,NA,"MR",24.6,NA,97,"NM",NA,"","","","","Existe","Existe","","","","Existe","","","","","","","","","","","Existe","PA-7                          ","","3/1/2020 5:00",1975,1975,1975,"Exploratory","Unsuccessfull",1600204,1600204
"60","chunk_1_3","chunk_1_4",5526,"1-APS-30-AP",120510035400,"","1APS 0030  AP","AP","Foz do Amazonas","Brasil","","","M","N","Exploratório","Pioneiro","SECO SEM INDÍCIOS","ABANDONADO PERMANENTEMENTE","1/15/1978 0:00","3/23/1978 0:00","3/23/1978 0:00","Público","+03:11:13,738","-48:47:17,863",3.1871494444,-48.7882952777,"SIRGAS2000","Definitiva","Vertical",NA,3736.5,NA,"MR",34.4,NA,125.6,"NM",NA,"","","","","Existe","Existe","","","","Existe","","","","","","","","","","","Existe","SS-5                          ","","3/1/2020 5:00",1978,1978,1978,"Exploratory","Unsuccessfull",1600204,1600204
"61","chunk_1_3","chunk_1_3",5487,"1-APS-33-APS",120510036200,"","1APS 0033E AP","AP","Foz do Amazonas","Brasil","","","M","N","Exploratório","Pioneiro","SECO SEM INDÍCIOS","ABANDONADO PERMANENTEMENTE","5/5/1978 0:00","7/16/1978 0:00","7/16/1978 0:00","Público","+02:19:11,211","-48:35:17,647",2.3197808333,-48.5882352777,"SIRGAS2000","Definitiva","Vertical",NA,4701.9,NA,"MR",10.7,0,71.6,"NM",NA,"","","","","Existe","Existe","","","","Existe","","","","Existe","Existe","","","","","","","INTE                          ","","3/1/2020 5:00",1978,1978,1978,"Exploratory","Unsuccessfull",1600105,1600204
"62","chunk_1_3","chunk_1_4",5313,"1-APS-40-AP",120510038400,"","1APS 0040  AP","AP","Foz do Amazonas","Brasil","","","M","N","Exploratório","Pioneiro","SECO SEM INDÍCIOS","ABANDONADO PERMANENTEMENTE","7/8/1979 0:00","7/26/1979 0:00","7/26/1979 0:00","Público","+03:26:05,816","-49:27:06,007",3.4349488888,-49.4516686111,"SIRGAS2000","Definitiva","Vertical",NA,2505,NA,"MR",23,NA,78,"NM",NA,"","","","","","Existe","","","","Existe","","","","","","","","","","","","ALAS                          ","","3/1/2020 5:00",1979,1979,1979,"Exploratory","Unsuccessfull",1600204,1600204
"63","chunk_1_3","chunk_1_4",5548,"1-APS-28-AP",120510035300,"","1APS 0028  AP","AP","Foz do Amazonas","Brasil","","","M","N","Exploratório","Pioneiro","SECO SEM INDÍCIOS","ABANDONADO PERMANENTEMENTE","10/27/1977 0:00","12/26/1977 0:00","12/26/1977 0:00","Público","+03:15:12,628","-49:57:07,835",3.2535077777,-49.9521763888,"SIRGAS2000","Definitiva","Vertical",NA,2885,NA,"MR",24.7,NA,32.3,"NM",NA,"","","","","Existe","Existe","","","","Existe","","","","","","","","","","","Existe","PA-7                          ","","3/1/2020 5:00",1977,1977,1977,"Exploratory","Unsuccessfull",1600204,1600204
"64","chunk_1_3","chunk_1_3",5499,"1-APS-33A-AP",120510035700,"","1APS 0033A AP","AP","Foz do Amazonas","Brasil","","","M","N","Exploratório","Pioneiro","ABANDONADO POR ACIDENTE MECÂNICO","ABANDONADO PERMANENTEMENTE","4/9/1978 0:00","4/12/1978 0:00","4/12/1978 0:00","Público","+02:19:11,692","-48:35:16,246",2.3199144444,-48.5878461111,"SIRGAS2000","Definitiva","Vertical",NA,142,NA,"MR",10.69999,NA,82.3,"NM",NA,"","","","","Existe","","","","","","","","","","","","","","","","","INTE                          ","","3/1/2020 5:00",1978,1978,1978,"Exploratory",NA,1600105,1600204
"65","chunk_1_3","chunk_1_3",5497,"1-APS-33B-AP",120510035800,"","1APS 0033B AP","AP","Foz do Amazonas","Brasil","","","M","N","Exploratório","Pioneiro","ABANDONADO POR ACIDENTE MECÂNICO","ABANDONADO PERMANENTEMENTE","4/13/1978 0:00","4/14/1978 0:00","4/14/1978 0:00","Público","+02:19:11,692","-48:35:16,246",2.3199144444,-48.5878461111,"SIRGAS2000","Definitiva","Vertical",NA,160,NA,"MR",10.69999,NA,82.3,"NM",NA,"","","","","Existe","","","","","","","","","","","","","","","","","INTE                          ","","3/1/2020 5:00",1978,1978,1978,"Exploratory",NA,1600105,1600204
"66","chunk_1_4","chunk_1_4",2719,"1-BP-1A-APS",12051019294,"BP Brasil","1BP1AAPS","AP","Foz do Amazonas","BFZ-2","","","M","S","Exploratório","Pioneiro","SECO SEM INDÍCIOS","","3/6/2001 0:00","NA/NA/NA","3/29/2001 0:00","Público","+04:25:40,721","-48:37:16,720",4.4279780555,-48.6213111111,"SIRGAS2000","Definitiva","Vertical",NA,3399,NA,"MR",26,0,1641,"NM",NA,"","","","Existe","","Existe","","","","Existe","","","","","","","","","","","","GLL","GLOMAR C. R. LUIGS","3/1/2020 5:00",2001,2001,NA,"Exploratory","Unsuccessfull",1600204,1600501
"67","chunk_1_4","chunk_1_4",5664,"1-APS-21-AP",120510033800,"","1APS 0021  AP","AP","Foz do Amazonas","Brasil","","","M","N","Exploratório","Pioneiro","PRODUTOR SUBCOMERCIAL DE GÁS NATURAL E CONDENSADO","ABANDONADO POR LOGÍSTICA EXPLORATÓRIA","7/28/1976 0:00","10/3/1976 0:00","10/3/1976 0:00","Público","+03:55:57,138","-50:01:27,905",3.9325383333,-50.0244180555,"SIRGAS2000","Definitiva","Vertical",NA,2478.5,NA,"MR",25,NA,83,"NM",NA,"","","","","Existe","Existe","","","","Existe","","","","","","","","","","","Existe","PA-7                          ","","3/1/2020 5:00",1976,1976,1976,"Exploratory","Successfull",1600204,1600501
"68","chunk_1_4","chunk_1_4",5101,"1-APS-45B-AP",120510041400,"","1APS 0045B AP","AP","Foz do Amazonas","Brasil","","","M","N","Exploratório","Pioneiro","PRODUTOR SUBCOMERCIAL DE PETRÓLEO","ABANDONADO PERMANENTEMENTE","11/2/1980 0:00","3/19/1981 0:00","3/19/1981 0:00","Público","+04:04:22,243","-49:43:02,597",4.0728452777,-49.7173880555,"SIRGAS2000","Definitiva","Vertical",NA,4432,NA,"MR",27.29999,NA,104.7,"NM",NA,"","","","","Existe","Existe","","","","Existe","","","","Existe","Existe","","","","","","Existe","S702                          ","","3/1/2020 5:00",1980,1981,1981,"Exploratory","Successfull",1600204,1600501
"69","chunk_1_4","chunk_1_4",2720,"1-BP-1-APS",12051019293,"Petrobras","1BP1APS","AP","Foz do Amazonas","BFZ-2","","","M","S","Exploratório","Pioneiro","ABANDONADO POR OUTRAS RAZÕES","ABANDONADO PERMANENTEMENTE","3/4/2001 0:00","NA/NA/NA","3/5/2001 0:00","Público","+04:25:39,256","-48:37:17,336",4.4275711111,-48.6214822222,"SIRGAS2000","Definitiva","Vertical",2426,2426,2426,"MR",26,0,1641,"NM",NA,"","","","Existe","Existe","Existe","","","","Existe","","","","","","","","","","","","GLL","GLOMAR C. R. LUIGS","3/1/2020 5:00",2001,2001,NA,"Exploratory","Unsuccessfull",1600204,1600501
"70","chunk_1_4","chunk_1_4",5641,"1-APS-23-AP",120510034200,"","1APS 0023  AP","AP","Foz do Amazonas","Brasil","","","M","N","Exploratório","Pioneiro","SECO SEM INDÍCIOS","ABANDONADO PERMANENTEMENTE","10/25/1976 0:00","12/15/1976 0:00","12/15/1976 0:00","Público","+03:58:20,891","-49:59:19,808",3.9724697222,-49.9888355555,"SIRGAS2000","Definitiva","Vertical",NA,2374,NA,"MR",25,NA,90.8,"NM",NA,"","","","","Existe","Existe","","","","Existe","","","","","","","","","","","Existe","PA-7                          ","","3/1/2020 5:00",1976,1976,1976,"Exploratory","Unsuccessfull",1600204,1600501
"71","chunk_1_4","chunk_1_4",5104,"1-APS-45-AP",120510041200,"","1APS 0045  AP","AP","Foz do Amazonas","Brasil","","","M","N","Exploratório","Pioneiro","ABANDONADO POR ACIDENTE MECÂNICO","ABANDONADO PERMANENTEMENTE","10/26/1980 0:00","10/28/1980 0:00","10/28/1980 0:00","Público","+04:04:22,108","-49:43:03,252",4.0728077777,-49.71757,"SIRGAS2000","Definitiva","Vertical",NA,205,NA,"MR",27.39999,NA,95,"NM",NA,"","","","","","","","","","","","","","","","","","","","","","S702                          ","","3/1/2020 5:00",1980,1980,1980,"Exploratory",NA,1600204,1600501
"72","chunk_1_4","chunk_1_4",2706,"1-BP-2-APS",12051019339,"BP Brasil","1BP2APS","AP","Foz do Amazonas","BFZ-2","","","M","S","Exploratório","Pioneiro","SECO COM INDÍCIOS DE PETRÓLEO E GÁS NATURAL","","3/31/2001 0:00","NA/NA/NA","7/12/2001 0:00","Público","+04:12:44,593","-48:57:42,138",4.2123869444,-48.961705,"SIRGAS2000","Definitiva","Vertical",NA,5122,NA,"MR",26,0,967,"NM",NA,"","","","Existe","","Existe","","","","Existe","","","","","","","","","","","","GLL","GLOMAR C. R. LUIGS","3/1/2020 5:00",2001,2001,NA,"Exploratory","Unsuccessfull",1600204,1600501
"73","chunk_1_4","chunk_1_4",3956,"1-APS-42-AP",120510056600,"","1APS 0042  AP","AP","Foz do Amazonas","Brasil","","","M","N","Exploratório","Pioneiro","SECO SEM INDÍCIOS","ABANDONADO PERMANENTEMENTE","10/22/1986 0:00","12/2/1986 0:00","12/2/1986 0:00","Público","+03:59:12,690","-50:26:57,429",3.9868583333,-50.4492858333,"SIRGAS2000","Definitiva","Vertical",NA,2199,NA,"MR",26,NA,70,"NM",NA,"","","","","Existe","Existe","","","","Existe","","","","Existe","Existe","","","","","","Existe","PA28                          ","","3/1/2020 5:00",1986,1986,1986,"Exploratory","Unsuccessfull",1600204,1600501
"74","chunk_1_4","chunk_1_4",5557,"1-APS-27-AP",120510035100,"","1APS 0027  AP","AP","Foz do Amazonas","Brasil","","","M","N","Exploratório","Pioneiro","ABANDONADO POR ACIDENTE MECÂNICO","ABANDONADO PERMANENTEMENTE","8/31/1977 0:00","10/10/1977 0:00","10/10/1977 0:00","Público","+04:17:29,011","-50:06:17,473",4.2913919444,-50.1048536111,"SIRGAS2000","Definitiva","Vertical",NA,1221,NA,"MR",25,NA,88,"NM",NA,"","","","","","Existe","","","","Existe","","","","","","","","","","","","PA-7                          ","","3/1/2020 5:00",1977,1977,1977,"Exploratory",NA,1600204,1600501
"75","chunk_1_4","chunk_1_4",5102,"1-APS-45A-AP",120510041300,"","1APS 0045A AP","AP","Foz do Amazonas","Brasil","","","M","N","Exploratório","Pioneiro","ABANDONADO POR ACIDENTE MECÂNICO","ABANDONADO PERMANENTEMENTE","10/30/1980 0:00","11/1/1980 0:00","11/1/1980 0:00","Público","+04:04:22,108","-49:43:03,252",4.0728077777,-49.71757,"SIRGAS2000","Definitiva","Vertical",NA,205,NA,"MR",27.39999,NA,95,"NM",NA,"","","","","Existe","","","","","","","","","","","","","","","","","S702                          ","","3/1/2020 5:00",1980,1980,1980,"Exploratory",NA,1600204,1600501
